v1,v2, , , 
AUTOSUFICIENCIA,"Evitar dejarse influenciar por sus madres, cada quien hace su vida, son conscientes de aquello ", , , 
AUTOSUFICIENCIA,"En la actualidad el tener una figura paterna y materna no es sinonimo de familia, hay muchas factores en juego y eso no quiere decir que una mujer por cumplir su ""deseo"" de ser madre tenga que adaptarse q los estadares sociales...", , , 
AUTOSUFICIENCIA,"Si hablamos de no darle la oportunidad de tener una familia, creo que debemos entender que Familia no precisamente es tener papá, mamá, hermanos etc. Muchas veces las “familias” se conforman por dos personas. El hecho de que una mujer quiera tener un hijo sin estar casada o algo", , , 
AUTOSUFICIENCIA,"Por el estilo, no quiere decir que le está negando la oportunidad de una familia a un niño. Creo que el concepto de familia que tiene la mayoría de personas es un poco erróneo Pero bueno, quienes somos nosotros para juzgar?", , , 
AUTOSUFICIENCIA,"El ser madre va más allá de lo que diga una sociedad creo que es el amor más noble que podemos dar, hay personas que no saben lo que es amor y niegan esas posibilidades", , , 
NINGUNO,"Creo que tengo mucha suerte de ser mujer, pero a diferencia de muchas, nunca me he sentido en la obligación de tener un hijo creo que todo es a su debido tiempo, por que implica mucha responsabilidad.", , , 
AUTOSUFICIENCIA,"No tiene nada de malo que una familia sea solo de madre e hijo, mientras una madre tenga los recursos necesarios para brindarle una vida digna a sus hijos no está nada mal, no es necesario que el padre del niño esté presente para llamar la hogar FAMILIA", , , 
NINGUNO,"El tener una familia es algo muchas mujeres no asimilan El tener un hijo no es tan fácil, ya que el niño con el pasar del tiempo crece y siente la necesidad de conocer a su madre y padre y que ellos estén con aquel niño en las buenas y en las malas.", , , 
NINGUNO,Bueno hoy en día.. mujeres se embarazan x obtener un objetivo. no lo hacen x tener una familia ... es verdd todo niño necesita una madre un padre a su lado son los valores que uno hay que enseñarles nosotros las madres que siii pensamos en una familia xk no son todas sin ofender, , , 
NINGUNO,Madres o padres tiene una familia y x motivo o razón alguna se separan y se olvida de sus hijos y creo yo que sea lo que sea los niños no tienen la culpa que ellos sientan apesar de la situación que sus padres están hay para ellos y ellos crezcan con esos valores, , , 
AUTOSUFICIENCIA,sin lugar a duda cualquiera puede cumplir un deseo si se lo propone .. también hay que ser conscientes de dar la vida y una familia a una criatura inocente, , , 
NINGUNO,Hoy en dia las madres muchas de ellas buscan solo su placer es verdad tienes el derecho de decidir pero tambien como tu Tienes ese derecho tambien pueden decir no al placer no sirve de nd traer a un hijo a este mundo si ni tu mismo puedes con tu vida, , , 
AUTOSUFICIENCIA,"EN OCASIONES EL DESEO DE SER MADRE ES MAYOR, A LA SIMPLE IDEA QUE ESTO ABARCA , LA RESPONSABILIDAD DE ELLO, NO ES SUFICIENTE PARA ELLAS.", , , 
NINGUNO,"Ellas deben hacer conciencia de lo que implica tener un hijo sola puesto que en la actualidad la economía no ayuda a mantener estable a un hogar, ya sea por el empleo, un hijo necesita cuidados desde pequeños, por ello, es importante que se crie con una familia.", , , 
AUTOSUFICIENCIA,"Mientras la mujer se haga responsable , puede decidir que hacer con su cuerpo. Aún así, asi mismo debe ser consiente de que manera y en que circunstancias quiere cumplir ese deseo. Hay casos donde parejas que no pueden tener hijos buscan", , , 
AUTOSUFICIENCIA,"vientres en alquiler, así que aquí se toma en cuenta en su mayor parte la responsabilidad que está dispuesta a tomar", , , 
AUTOSUFICIENCIA,"Puede que solo piense en si misma, y si puede incluso tomarse como egoísmo este hecho, pero todo depende de su responsabilidad.", , , 
AUTOSUFICIENCIA,"Si una mujer decide tener un hijo sola, debe saber las responsabilidades que esto conlleva, el niño/a puede ser criado con buenos valores y ser una persona de bien, incluso sin la figura paterna. Hay que tener en cuenta que el nucleo familiar en estos tiempos es diverso.", , , 
NINGUNO,"Los niños necesitan tanto un padre como una madre, es algo muy importante pero lamentablemente en muchas ocasiones no es así, no apoyo a las mujeres que hacen eso, pero es su cuerpo, ellas deciden que hacen", , , 
NINGUNO,Que esas mujeres si deberian hacerce cargo de su hijo xq el niño no tiene la culpa y si no lo quiere que lo de en adopcion cq otros padres anelan tener un hijo y no pueden para q lo puedan adoptar, , , 
AUTOSUFICIENCIA,Yo creo que esta bien siempre y cuando el padre esté de acuerdo a estas reglas muchas mujeres lo hacen para poder cuidar sus bienes y heredar a su hijo mientras El Niño viva bien y nunca le falte el amor ni la atención está bien, , , 
NINGUNO,Simplemente no estoy de acuerdo a ese deseo ., , , 
NINGUNO,"no estoy de acuerdo que cualquier mujer busque cualquier forma de embarazo , ni mucho menos negar una familia .", , , 
AUTOSUFICIENCIA,"Todo niño tiene derecho a una familia, pero sobre todo tiene derecho a ser amado. Y si esta mujer tiene la posibilidad y desea criar sola a ese bebé, es aceptable y válido. Se hará cargo de su hijo, a comparación de otras madres que no lo hacen.", , , 
NINGUNO,"Uno de los derechos que poseen los niños es el derecho a tener una familia, por lo cual negar aquello sería un delito muy grave", , , 
NINGUNO,ninguna mujer puede quitar una familia a un ser humano . Ya que es el núcleo importante para la vida de las personas.... de cumplir un deseo está en si derecho., , , 
NINGUNO,"fatal, no es correcto hacer eso", , , 
NINGUNO,"Que quieren embarazarse pero no quiere asumir su responsabilidad , porque hay madres que lo regalan .", , , 
NINGUNO,"Todo ser humano principalmente los niños merecen por sobre todas las cosas un hogar estable peeo hay personas que niegan esa posibilidad de darle una vuda mejor, no estoy de acuerdo a que le quiten ese derecho.", , , 
NINGUNO,"Aunque la decisión depende de ella, no lo considero correcto, ya que un niño tiene derecho a tener una familia .", , , 
NINGUNO,hay personas que por atrapar a un hombre se embarazan pensando q haci van a retenerlo paracticamente hay el q sufre seria el niño ya que en esa relacion no va a ver futuro x ser la relacion forsoza es ¿mi opinion?, , , 
NINGUNO,"Bien sabemos que todos tenemos los mismos derechos, y mas que eso un niño, independientemente de cualquier pasado, necesita de un hogar. ", , , 
AUTOSUFICIENCIA,que hay algunas madres que se quedan embarazadas por estar a lado de un hombre que no la quieren, , , 
AUTOSUFICIENCIA,"Pienso que la familia es importante, pero hay en ocasiones que teniendo una no se ve la felicidad. Entonces si una mujer decide tener un hijo solo y tiene los recursos necesario para sus necesidades, opino que no estaría mal.", , , 
NINGUNO,"Todos los niños y niñas tienen derecho a tener una familia, aquellas mujeres que tengan el deseo de tener un hijo piensen en ese ser humano y el daño que pueden hacer a la criatura. .", , , 
NINGUNO,Que aun asi debe asumir el riesgo del niño .. deben tener tambien una familia., , , 
NINGUNO,Todos los niños tienen derecho a la vida Y a una familia pero una mujer no debe buscar a cualquier persona para tener un hijo . :(, , , 
AUTOSUFICIENCIA,ES SU DESICION PORQUE YA SON ADULTAS , , , 
NINGUNO,pues esta mal porque el niño deja de tener su verdadera familia aunque tambien puede tebr otra familia con la madre que no puede tener hijos pero en realidad esta mal, , , 
NINGUNO,Pues en mi opinion esta mal porque no le dejan tener una familia al niño y pues aunque una persona quiere ser madre no se le puede negar su familia a un niño , , , 
NINGUNO,Para un niño siempre es importante tener un núcleo familiar...., , , 
AUTOSUFICIENCIA,"Seria bueno que traten de socializar sobre la adopción de niños que están sin un hogar, pero a la vez respetar los criterios que tiene esa mujer al tratar de tener un niñ@", , , 
NINGUNO,"tenemos en cuenta que cualquier persona puede tener un hijo, pero también debemos tomar en cuenta que un hijo tiene el derecho de tener una familia .", , , 
AUTOSUFICIENCIA,pienso que toda mujer tiene derecho a tener un hijo de la forma que ella quiera., , , 
NINGUNO,creo que está mal por que tener un niño significa tener una gran responsabilidad y no tomar esa desicion a la ligera, , , 
AUTOSUFICIENCIA,"cada quien tiene derecho de querer o no querer tener hijos, y a tener una libertad de decision, sin importar opinión de terceros", , , 
NINGUNO,son mujeres de autoestima muy baja y de manera inresponsable traen al mundo un ser a sufrir, , , 
NINGUNO,"Deben encontrar a la persona indicada, para que sus hijos crezcan en un ambiente adecuado ", , , 
NINGUNO,Que es una madre egoísta, , , 
NINGUNO,yo opino que es injusto para el niño no tener una familia , , , 
NINGUNO,Algunas madres no tienen la posibilidad de tener un hijo Y anelan tener uno buscando culquier forma de embarazarse en algunos casos no hay la posibilidad de que tengan un hijo Pero hay madres q abandonan a sus hijo En ves de darlo en adopcion, , , 
NINGUNO,es un acto que muchas mujeres no deben cometer ya que los niños tienen derecho a una familia, , , 
NINGUNO,"todos tenemos derecho a una familia, nadie es la excepcion...", , , 
NINGUNO,"es muy importante que tengan una familia ,es mas todos tenemos derecho a una familia y sobre todo de la mera que cualquier mujer crea conveniente", , , 
AUTOSUFICIENCIA,de hecho las mujeres por conciencia deberían formar una familia y no quitarse el gusto de no tenerla, , , 
NINGUNO,"Opino que no esta bien, todos necesitamos de una familia ya sea amor,convivir con demás personas..", , , 
AUTOSUFICIENCIA,"la verdad cualquier mujer tiene derecho a realizar su vida como desee y si esa es su decisión, pues el resto debe aceptar .", , , 
AUTOSUFICIENCIA,"cada quien tiene su opinión, las mujeres tienen derecho a buscar cualquier forma para tener un hijo y es decisión de cada una.", , , 
AUTOSUFICIENCIA,cada mujer decide si ser madre soltera adoptando a su hijo o criarlo con su pareja, , , 
NINGUNO,"se consideran egoísta si tiene pareja, y sus familiares quizás no le apoyen ", , , 
NINGUNO,"Así como una mujer tiene derecho de formar una familia esta bien porque son anhelos de todas, pero quitarle una posibilidad al niño estaría mal, así como ellas tienen derechos, los niños igual tienen derechos.", , , 
AUTOSUFICIENCIA,las mujeres son libres de decidir si tener hijos o no , , , 
NINGUNO,Todos los niños tienen el derecho a tener una familia. La familia es muy importante en el desarrollo moral y emocional de los niños., , , 
AUTOSUFICIENCIA,pienso que todo es válido.. Si su deseo es aquello hay que respetar. ., , , 
NINGUNO,de hecho esta muy mal que nieguen al niño a tener una familia., , , 
NINGUNO,si en algo cada mujer debe ser que un niñ@ debe tener una familia., , , 
NINGUNO,"debemos valorar la vida , también a la familia , NO ESTOY DE ACUERDO.", , , 
NINGUNO,las mujeres pueden cumplir cualquier deseo pero así mismo dar al niño su respectiva familia, , , 
NINGUNO,cada mujer toma sus desiciones pero también debe tomar en cuenta que puede causar un daño psicológico al niñ@ ., , , 
NINGUNO,deberían compartir la decisión con su pareja y juntos tomar la decisión , , , 
NINGUNO,"desde mi punto de vista cualquier deseo y decisión de una mujer es depende de la persona misma. Con respecto a dejar sin familia al niño , eso está muy mal.", , , 
NINGUNO,"los niños y niñas deben tener una familia así mismo nacer, crecer , cualquier deseo que tenga la madre , ella la puede realizar", , , 
AUTOSUFICIENCIA,Mientas exista estabilidad en el hogar no creo que sea un mayor problema, , , 
AUTOSUFICIENCIA,En primer lugar tiene que tener una buena estabilidad económica para brindarle el bienestar a es niño , , , 
NINGUNO,Opino que siempre se debería considerar que un hijo nazca en una familia para que su vida no se vea afectada psicológicamente, , , 
AUTOSUFICIENCIA,"deberían tener una situación laboral estable para poder criar un hijo, no solo tenerlo por que si, ya que esto demanda de mucha responsabilidad. ", , , 
NINGUNO,"Si las mujeres no están capacitadas, no, ya que es un acto egoísta porque todo ser humano traído al mundo necesita de los cuidados tanto de una madre como del padre, debido a la enseñanza que desenvuelve ellos para su crecimiento ", , , 
